station_id,station_code,station_name,date,flow_m3,NH4-N_tonnes,NO3-N_tonnes,PO4-P_tonnes,SPM_tonnes,Si_tonnes,TOC_tonnes,TOTN_tonnes,TOTP_tonnes
29615,VESENUM,Numedalslågen,2015-11-30,1468460526,32.399,250.1,13.362,21320.426,2606.943,9404.732,661.388,24.552
29615,VESENUM,Numedalslågen,2016-02-29,867997868,28.847,251.676,5.052,3046.269,1825.249,3157.907,440.196,8.592
29615,VESENUM,Numedalslågen,2016-05-31,1136445793,27.633,215.241,4.813,4030.448,2042.235,4802.267,452.698,9.248
29615,VESENUM,Numedalslågen,2016-08-31,769023247,14.994,54.93,1.551,2112.494,951.425,2926.516,205.614,4.929
29615,VESENUM,Numedalslågen,2016-11-30,727391526,26.51,100.77,1.551,1201.532,1125.527,3267.265,271.49,4.148
29615,VESENUM,Numedalslågen,2017-02-28,804183967,31.018,144.457,2.196,1729.689,1256.862,2672.207,296.903,6.252
29615,VESENUM,Numedalslågen,2017-05-31,937585568,36.907,354.486,5.816,5568.541,1680.292,4131.393,521.148,14.65
29615,VESENUM,Numedalslågen,2017-08-31,931287229,23.21,93.964,1.998,2128.099,1131.082,3244.599,274.555,5.773
29615,VESENUM,Numedalslågen,2017-11-30,1155563555,29.07,274.76,28.292,13714.278,2146.048,6525.061,544.098,40.604
29615,VESENUM,Numedalslågen,2018-02-28,910704403,42.968,227.312,3.951,4129.246,1648.335,2907.276,452.256,7.423
29615,VESENUM,Numedalslågen,2018-05-31,1397847972,54.801,307.297,8.037,6829.96,2323.823,5505.67,628.374,13.288
29615,VESENUM,Numedalslågen,2018-08-31,531066323,14.196,45.727,2.425,1337.671,568.782,1404.004,112.931,4.049
29615,VESENUM,Numedalslågen,2018-11-30,775112604,36.794,260.068,6.131,4704.701,1322.024,3751.793,425.53,11.895
29615,VESENUM,Numedalslågen,2019-02-28,711662226,76.67,364.224,6.597,4349.862,1424.89,2714.104,527.625,10.222
29615,VESENUM,Numedalslågen,2019-05-31,1273417267,11.457,357.862,6.46,6240.733,2109.998,5530.662,563.473,12.49
29615,VESENUM,Numedalslågen,2019-08-31,814150289,20.278,101.115,2.441,1956.255,1015.716,3016.194,210.065,5.466
29615,VESENUM,Numedalslågen,2019-11-30,920996055,44.379,296.233,4.928,3117.544,1699.56,5373.376,528.62,10.226
29615,VESENUM,Numedalslågen,2020-02-29,1037744892,25.444,338.306,7.943,5738.741,2048.113,4755.432,547.986,12.127
29615,VESENUM,Numedalslågen,2020-05-31,1073257500,14.677,181.102,4.331,2215.096,1603.991,4310.991,337.854,6.888
29615,VESENUM,Numedalslågen,2020-08-31,1219885963,2.783,75.122,6.031,7663.144,1667.428,6065.927,285.893,13.237
29615,VESENUM,Numedalslågen,2020-11-30,1401124819,16.796,424.372,30.794,32550.824,3073.439,9790.706,730.175,50.585
29615,VESENUM,Numedalslågen,2021-02-28,1205143339,103.173,285.173,5.331,4258.289,2205.535,4307.645,608.379,10.93
29615,VESENUM,Numedalslågen,2021-05-31,1330436727,45.56,277.446,4.942,4519.69,2249.023,5974.998,570.326,9.692
29615,VESENUM,Numedalslågen,2021-08-31,662051047,14.346,64.862,1.719,1432.05,823.634,3214.036,175.973,4.676
29615,VESENUM,Numedalslågen,2021-11-30,869771852,14.623,314.072,18.998,24066.329,1860.778,5977.771,550.599,28.468
29615,VESENUM,Numedalslågen,2022-02-28,586951499,33.777,123.692,1.512,1986.349,1043.757,1788.796,245.377,3.577
29615,VESENUM,Numedalslågen,2022-05-31,507071377,13.87,118.633,1.601,1278.009,856.972,1844.346,165.961,3.413
29615,VESENUM,Numedalslågen,2022-08-31,534919241,10.126,31.737,0.842,1109.444,574.967,1270.039,85.346,3.25
29615,VESENUM,Numedalslågen,2022-11-30,877499851,16.811,253.436,13.963,13194.228,1813.373,6913.237,444.764,21.857
29615,VESENUM,Numedalslågen,2023-02-28,847507766,36.036,254.988,4.475,4284.361,1794.704,3970.406,389.604,8.815
29615,VESENUM,Numedalslågen,2023-05-31,1360089009,26.226,280.403,8.955,6654.797,2517.194,6217.379,539.631,15.42
29615,VESENUM,Numedalslågen,2023-08-31,1305458447,6.436,61.806,6.551,6957.233,1813.387,5737.171,314.806,12.821
29615,VESENUM,Numedalslågen,2023-11-30,1095573572,20.499,232.501,7.738,6128.587,2087.796,6648.132,475.153,15.661
29617,ØSTEGLO,Glomma ved Sarpsfoss,1990-05-31,6858126222,445.778,2153.464,71.156,94128.536,10899.723,28233.93,3449.961,145.569
29617,ØSTEGLO,Glomma ved Sarpsfoss,1990-08-31,8216640859,534.082,1909.954,14.798,29959.181,13058.83,25062.668,3251.654,78.181
29617,ØSTEGLO,Glomma ved Sarpsfoss,1990-11-30,4301467768,279.595,1174.544,8.303,8561.593,6836.387,9360.813,1762.464,30.047
29617,ØSTEGLO,Glomma ved Sarpsfoss,1991-02-28,3569218744,231.999,1915.84,35.948,29988.098,5672.613,11912.46,2620.839,63.203
29617,ØSTEGLO,Glomma ved Sarpsfoss,1991-05-31,4565841002,296.78,1947.892,76.062,38632.229,7256.559,20564.973,3152.949,193.782
29617,ØSTEGLO,Glomma ved Sarpsfoss,1991-08-31,6171530205,401.149,1394.297,16.792,28034.726,9808.505,21229.632,2414.953,65.478
29617,ØSTEGLO,Glomma ved Sarpsfoss,1991-11-30,3754352044,244.033,1425.497,25.694,21077.941,5966.848,13686.164,2147.684,58.679
29617,ØSTEGLO,Glomma ved Sarpsfoss,1992-02-29,3442254759,214.643,1408.94,17.677,12166.863,5470.827,11726.342,2000.565,39.43
29617,ØSTEGLO,Glomma ved Sarpsfoss,1992-05-31,5281071449,205.718,2612.095,68.58,73251.747,8393.286,32023.104,3761.785,142.295
29617,ØSTEGLO,Glomma ved Sarpsfoss,1992-08-31,6246808142,167.145,1373.875,23.406,29086.466,9928.146,20255.199,2372.527,87.359
29617,ØSTEGLO,Glomma ved Sarpsfoss,1992-11-30,5060370225,124.686,2046.749,22.066,87742.962,8042.522,24291.283,2960.888,83.31
29617,ØSTEGLO,Glomma ved Sarpsfoss,1993-02-28,4265235759,211.662,2394.354,76.314,274533.275,6778.803,28360.59,3557.045,208.957
29617,ØSTEGLO,Glomma ved Sarpsfoss,1993-05-31,6696055795,156.113,2311.373,51.379,63746.766,10642.142,26660.643,3632.83,105.229
29617,ØSTEGLO,Glomma ved Sarpsfoss,1993-08-31,8504403380,129.33,1998.085,25.072,34669.914,13516.176,25781.345,3472.397,77.214
29617,ØSTEGLO,Glomma ved Sarpsfoss,1993-11-30,5206468853,96.751,1740.315,25.312,26466.744,8274.719,22166.356,2979.901,68.06
29617,ØSTEGLO,Glomma ved Sarpsfoss,1994-02-28,3631710237,175.658,2056.199,45.757,45131.006,5771.931,21568.919,3021.78,94.117
29617,ØSTEGLO,Glomma ved Sarpsfoss,1994-05-31,6558905427,200.186,2347.275,66.806,86750.655,10424.167,36113.095,3963.818,145.377
29617,ØSTEGLO,Glomma ved Sarpsfoss,1994-08-31,6778616152,112.607,1626.77,13.917,27728.632,10773.356,35240.097,2819.503,55.708
29617,ØSTEGLO,Glomma ved Sarpsfoss,1994-11-30,4427621345,110.346,1908.34,11.493,21138.668,7036.885,21384.041,2674.46,43.618
29617,ØSTEGLO,Glomma ved Sarpsfoss,1995-02-28,3986038805,195.272,2392.075,31.774,41186.612,6347.802,17681.349,3250.656,90.589
29617,ØSTEGLO,Glomma ved Sarpsfoss,1995-05-31,5269005369,204.626,2304.235,77.323,60984.63,8553.532,24963.734,3524.475,88.794
29617,ØSTEGLO,Glomma ved Sarpsfoss,1995-08-31,11940557565,242.143,3510.456,246.492,218126.762,13978.453,51055.039,5937.85,467.25
29617,ØSTEGLO,Glomma ved Sarpsfoss,1995-11-30,3019761840,50.213,1044.01,10.165,11052.536,3353.861,10432.749,1545.186,27.468
29617,ØSTEGLO,Glomma ved Sarpsfoss,1996-02-29,2699650516,132.973,1019.489,8.231,5403.945,3639.143,10842.982,1509.737,16.822
29617,ØSTEGLO,Glomma ved Sarpsfoss,1996-05-31,3471159326,306.437,1849.755,41.566,59501.087,4786.005,21334.556,2892.528,112.257
29617,ØSTEGLO,Glomma ved Sarpsfoss,1996-08-31,5484844143,145.035,1835.195,13.005,26733.069,5999.314,23744.481,2963.979,72.381
29617,ØSTEGLO,Glomma ved Sarpsfoss,1996-11-30,4573224723,124.343,1948.663,31.39,34523.39,5794.691,19321.435,2914.997,68.875
29617,ØSTEGLO,Glomma ved Sarpsfoss,1997-02-28,3651430175,182.553,1642.498,65.65,81933.507,5393.609,16176.197,2403.524,119.756
29617,ØSTEGLO,Glomma ved Sarpsfoss,1997-05-31,5066943537,225.142,3095.897,74.547,87823.254,7766.365,23777.597,4147.57,128.66
29617,ØSTEGLO,Glomma ved Sarpsfoss,1997-08-31,8226996078,120.279,2048.398,29.027,43986.618,8170.531,39988.251,3409.71,81.801
29617,ØSTEGLO,Glomma ved Sarpsfoss,1997-11-30,4692354760,87.359,1362.29,13.749,15582.937,5402.126,23776.958,2186.138,39.32
29617,ØSTEGLO,Glomma ved Sarpsfoss,1998-02-28,3968209819,150.385,2469.166,23.898,29246.524,6374.367,20237.87,3295.154,59.608
29617,ØSTEGLO,Glomma ved Sarpsfoss,1998-05-31,6666059428,293.667,2305.38,38.969,44922.335,9726.893,33996.903,3563.574,88.689
29617,ØSTEGLO,Glomma ved Sarpsfoss,1998-08-31,8161713178,129.622,1804.533,31.823,31510.01,9273.29,41356.256,3921.536,80.093
29617,ØSTEGLO,Glomma ved Sarpsfoss,1998-11-30,5869698094,116.036,1996.852,29.676,29747.739,8411.597,27525.1,3231.46,76.284
29617,ØSTEGLO,Glomma ved Sarpsfoss,1999-02-28,3564356293,126.318,1592.527,16.454,14134.142,7118.151,14731.622,2143.476,29.635
29617,ØSTEGLO,Glomma ved Sarpsfoss,1999-05-31,6830752427,334.653,2337.662,75.682,51381.795,14185.511,32201.578,4003.493,59.078
29617,ØSTEGLO,Glomma ved Sarpsfoss,1999-08-31,9548412019,112.579,2461.424,33.84,45182.647,11842.878,32209.173,4412.033,85.801
29617,ØSTEGLO,Glomma ved Sarpsfoss,1999-11-30,4420867941,157.55,2138.387,68.31,56339.119,9543.454,19609.679,3399.302,41.944
29617,ØSTEGLO,Glomma ved Sarpsfoss,2000-02-29,4123177917,229.844,2319.078,49.83,212947.612,10978.05,17436.283,3860.978,40.918
29617,ØSTEGLO,Glomma ved Sarpsfoss,2000-05-31,7076486267,217.057,2255.54,79.529,92302.539,17306.102,36862.302,4477.979,73.931
29617,ØSTEGLO,Glomma ved Sarpsfoss,2000-08-31,8642915685,195.255,2222.276,33.718,32893.793,13614.131,31149.591,4787.009,93.382
29617,ØSTEGLO,Glomma ved Sarpsfoss,2000-11-30,10126683445,407.912,3252.8,65.191,60891.549,36895.573,56312.677,5798.266,114.616
29617,ØSTEGLO,Glomma ved Sarpsfoss,2001-02-28,6363596999,190.144,2051.785,27.367,32918.71,23818.084,36828.709,3599.873,74.18
29617,ØSTEGLO,Glomma ved Sarpsfoss,2001-05-31,5992240850,236.389,1970.289,20.921,107961.609,13184.393,28379.696,3770.09,73.173
29617,ØSTEGLO,Glomma ved Sarpsfoss,2001-08-31,8238792023,132.305,1784.04,20.474,26484.127,10495.906,29965.12,3188.876,103.662
29617,ØSTEGLO,Glomma ved Sarpsfoss,2001-11-30,6041954904,136.923,2090.242,69.432,60052.505,10010.869,33185.538,3309.699,78.736
29617,ØSTEGLO,Glomma ved Sarpsfoss,2002-02-28,3855022778,138.478,1459.692,14.057,17332.245,8450.195,15186.219,2002.126,51.968
29617,ØSTEGLO,Glomma ved Sarpsfoss,2002-05-31,6961318227,176.674,2307.027,62.173,42743.229,14400.033,34974.47,3578.867,97.298
29617,ØSTEGLO,Glomma ved Sarpsfoss,2002-08-31,8612840528,108.509,2775.109,27.083,54583.893,13683.925,34816.802,4258.674,123.421
29617,ØSTEGLO,Glomma ved Sarpsfoss,2002-11-30,3132048427,71.995,1090.592,9.552,9757.66,4011.188,11106.571,1612.261,46.396
29617,ØSTEGLO,Glomma ved Sarpsfoss,2003-02-28,2458599036,137.698,1349.265,8.36,14275.404,5910.966,9495.324,1735.456,37.495
29617,ØSTEGLO,Glomma ved Sarpsfoss,2003-05-31,5204622922,193.457,2671.739,12.487,44671.743,11288.22,29118.775,3522.179,82.047
29617,ØSTEGLO,Glomma ved Sarpsfoss,2003-08-31,6848176208,116.628,1934.569,9.327,36041.38,16022.863,25247.701,2874.669,110.36
29617,ØSTEGLO,Glomma ved Sarpsfoss,2003-11-30,3817924081,77.887,2713.551,10.172,19334.432,6106.647,14494.8,3470.239,63.257
29617,ØSTEGLO,Glomma ved Sarpsfoss,2004-02-29,3613070844,159.113,2002.72,26.071,20663.877,6571.378,14464.112,2624.868,61.696
29617,ØSTEGLO,Glomma ved Sarpsfoss,2004-05-31,6016832243,216.241,1880.238,42.606,47253.49,9968.821,24337.068,3454.938,94.186
29617,ØSTEGLO,Glomma ved Sarpsfoss,2004-08-31,4917828389,71.686,1431.184,14.744,22482.618,5148.42,12539.586,2371.79,40.008
29617,ØSTEGLO,Glomma ved Sarpsfoss,2004-11-30,5639091877,78.943,2103.89,44.737,48643.057,10380.243,29158.791,3569.646,95.947
29617,ØSTEGLO,Glomma ved Sarpsfoss,2005-02-28,4257795759,121.216,2680.886,125.225,139101.212,9397.265,19899.899,3616.011,213.121
29617,ØSTEGLO,Glomma ved Sarpsfoss,2005-05-31,4374404525,57.044,1467.307,17.393,23860.94,7489.648,17291.466,2276.018,49.28
29617,ØSTEGLO,Glomma ved Sarpsfoss,2005-08-31,7981622419,137.815,1807.294,32.994,37507.886,9527.663,23476.774,3336.574,91.862
29617,ØSTEGLO,Glomma ved Sarpsfoss,2005-11-30,5508526077,83.582,2101.328,43.176,49350.705,10072.299,21754.716,3004.709,99.864
29617,ØSTEGLO,Glomma ved Sarpsfoss,2006-02-28,4183733435,87.638,1592.95,17.598,10715.142,7081.142,16600.598,2196.632,37.96
29617,ØSTEGLO,Glomma ved Sarpsfoss,2006-05-31,6415283047,187.075,3115.04,71.773,80695.209,12970.57,34820.956,4934.358,140.454
29617,ØSTEGLO,Glomma ved Sarpsfoss,2006-08-31,5292417167,50.746,1253.637,16.613,21990.892,6142.447,16309.743,2409.303,53.084
29617,ØSTEGLO,Glomma ved Sarpsfoss,2006-11-30,6412401595,67.595,2803.581,85.495,83737.26,12721.912,34646.55,4896.887,158.722
29617,ØSTEGLO,Glomma ved Sarpsfoss,2007-02-28,6201875498,167.924,2418.78,77.605,63987.237,13411.571,30778.99,3916.128,127.734
29617,ØSTEGLO,Glomma ved Sarpsfoss,2007-05-31,5958752974,142.823,2146.88,34.497,32214.577,10700.38,22730.603,3191.472,68.894
29617,ØSTEGLO,Glomma ved Sarpsfoss,2007-08-31,9139605997,106.463,2995.606,62.224,55094.518,12620.035,28013.886,4590.831,131.147
29617,ØSTEGLO,Glomma ved Sarpsfoss,2007-11-30,3626577650,14.7,1281.206,19.215,15107.006,5707.276,12255.095,1917.66,39.043
29617,ØSTEGLO,Glomma ved Sarpsfoss,2008-02-29,4621579092,58.191,2414.926,80.469,74472.062,12223.507,19853.28,3312.903,122.931
29617,ØSTEGLO,Glomma ved Sarpsfoss,2008-05-31,8899635061,235.084,2996.095,174.335,230135.708,25181.658,41036.576,4867.089,274.756
29617,ØSTEGLO,Glomma ved Sarpsfoss,2008-08-31,8266616045,92.356,2141.312,26.004,34572.957,10616.55,23317.551,3616.925,76.534
29617,ØSTEGLO,Glomma ved Sarpsfoss,2008-11-30,4509472594,79.164,1960.076,82.833,75785.001,9123.172,21877.087,3192.885,177.593
29617,ØSTEGLO,Glomma ved Sarpsfoss,2009-02-28,3937234209,119.493,1469.6,19.654,15009.117,7705.024,15158.945,2237.839,46.466
29617,ØSTEGLO,Glomma ved Sarpsfoss,2009-05-31,6209529355,179.335,1854.712,51.467,68647.604,12262.556,28961.218,3340.611,105.392
29617,ØSTEGLO,Glomma ved Sarpsfoss,2009-08-31,8569438655,66.583,1938.863,41.616,42158.715,12779.629,31540.771,3739.818,112.899
29617,ØSTEGLO,Glomma ved Sarpsfoss,2009-11-30,5670247579,58.447,1783.931,39.516,36279.412,10266.765,26864.165,3185.647,89.249
29617,ØSTEGLO,Glomma ved Sarpsfoss,2010-02-28,4297775908,140.95,1553.817,26.961,22376.677,8342.942,19558.453,2627.088,53.658
29617,ØSTEGLO,Glomma ved Sarpsfoss,2010-05-31,5072886532,167.626,1898.858,53.895,63308.72,10239.482,25710.699,3222.533,98.601
29617,ØSTEGLO,Glomma ved Sarpsfoss,2010-08-31,8179362072,152.632,2278.011,38.067,50004.111,12444.13,31926.258,3742.045,102.365
29617,ØSTEGLO,Glomma ved Sarpsfoss,2010-11-30,6701807444,88.949,2225.767,55.521,48083.931,13351.076,39522.619,3780.702,110.945
29617,ØSTEGLO,Glomma ved Sarpsfoss,2011-02-28,2943583449,90.482,1118.218,9.203,4486.59,5107.214,9455.431,1738.851,20.593
29617,ØSTEGLO,Glomma ved Sarpsfoss,2011-05-31,5007063360,218.501,1751.702,63.195,65881.003,10208.564,22153.196,3272.898,137.754
29617,ØSTEGLO,Glomma ved Sarpsfoss,2011-08-31,12327212423,259.69,3455.26,132.834,165443.46,19697.722,56070.534,6507.915,249.306
29617,ØSTEGLO,Glomma ved Sarpsfoss,2011-11-30,8744576918,97.69,2818.148,166.049,177904.337,18681.341,52292.321,5264.551,296.723
29617,ØSTEGLO,Glomma ved Sarpsfoss,2012-02-29,4189229954,75.501,1922.278,55.931,65840.254,9537.895,19559.993,2856.94,89.017
29617,ØSTEGLO,Glomma ved Sarpsfoss,2012-05-31,5935071025,88.48,1972.094,40.771,41484.134,11356.124,25996.303,4312.986,87.628
29617,ØSTEGLO,Glomma ved Sarpsfoss,2012-08-31,10865732780,112.328,2798.011,70.306,74312.104,16487.309,41869.137,5198.282,169.305
29617,ØSTEGLO,Glomma ved Sarpsfoss,2012-11-30,6565264893,96.081,1812.157,80.625,69542.906,13718.734,37544.741,3762.725,145.7
29617,ØSTEGLO,Glomma ved Sarpsfoss,2013-02-28,4217175917,113.526,1477.855,23.026,10860.294,8662.351,17634.368,2349.153,47.187
29617,ØSTEGLO,Glomma ved Sarpsfoss,2013-05-31,6178853857,242.47,2228.112,117.954,111879.259,12684.322,27499.778,3779.634,187.63
29617,ØSTEGLO,Glomma ved Sarpsfoss,2013-08-31,9227857949,139.124,2838.318,69.777,75897.823,13539.102,32279.223,4734.698,130.769
29617,ØSTEGLO,Glomma ved Sarpsfoss,2013-11-30,4353262622,43.547,1440.832,38.802,40779.457,7248.286,16773.582,2355.531,77.086
29617,ØSTEGLO,Glomma ved Sarpsfoss,2014-02-28,5243577747,83.576,2359.402,108.838,103594.384,12249.254,24470.689,3680.63,158.175
29617,ØSTEGLO,Glomma ved Sarpsfoss,2014-05-31,8162197622,149.873,2639.623,94.378,86509.974,15653.054,36666.119,4481.736,134.922
29617,ØSTEGLO,Glomma ved Sarpsfoss,2014-08-31,8049633694,118.001,1702.204,50.301,36634.935,10315.561,24464.817,3302.43,104.932
29617,ØSTEGLO,Glomma ved Sarpsfoss,2014-11-30,6840267522,60.879,1863.39,79.664,73973.276,12160.278,33764.27,3426.558,132.432
29617,ØSTEGLO,Glomma ved Sarpsfoss,2015-02-28,4624488458,99.903,1804.287,51.321,41913.701,9869.189,21124.729,2919.593,79.191
29617,ØSTEGLO,Glomma ved Sarpsfoss,2015-05-31,6008921757,82.808,2407.389,50.804,51100.394,13229.182,27637.624,3906.372,84.147
29617,ØSTEGLO,Glomma ved Sarpsfoss,2015-08-31,8816105365,175.305,2221.395,56.388,61822.982,13045.503,34817.678,4230.231,113.041
29617,ØSTEGLO,Glomma ved Sarpsfoss,2015-11-30,6257829697,58.896,2342.997,123.982,123850.79,12761.791,34549.571,4210.302,212.917
29617,ØSTEGLO,Glomma ved Sarpsfoss,2016-02-29,4579123596,71.102,2430.82,129.824,222296.06,11250.976,22818.005,3772.201,209.599
29617,ØSTEGLO,Glomma ved Sarpsfoss,2016-05-31,5853730347,97.818,2136.272,83.925,86765.85,12686.385,29188.091,3685.245,131.056
29617,ØSTEGLO,Glomma ved Sarpsfoss,2016-08-31,6723135592,38.883,1725.371,41.439,28621.283,9319.13,21337.666,3053.728,65.839
29617,ØSTEGLO,Glomma ved Sarpsfoss,2016-11-30,4284375354,43.698,1211.283,13.016,11784.058,5986.595,14468.47,2090.136,31.486
29617,ØSTEGLO,Glomma ved Sarpsfoss,2017-02-28,3796799435,103.461,1640.238,22.907,20645.557,7624.537,14752.548,2371.637,41.054
29617,ØSTEGLO,Glomma ved Sarpsfoss,2017-05-31,4957187225,40.508,2057.807,40.38,37946.55,9129.313,21696.59,3129.409,75.321
29617,ØSTEGLO,Glomma ved Sarpsfoss,2017-08-31,8431018197,85.778,2045.267,52.098,33923.323,11578.644,28132.077,3712.304,85.757
29617,ØSTEGLO,Glomma ved Sarpsfoss,2017-11-30,6769854737,26.016,2445.014,54.256,60067.548,11747.911,34615.062,3695.534,99.907
29617,ØSTEGLO,Glomma ved Sarpsfoss,2018-02-28,4467168375,50.956,1778.624,43.829,36962.45,8827.092,19336.997,2879.728,50.892
29617,ØSTEGLO,Glomma ved Sarpsfoss,2018-05-31,8144455080,174.442,2518.199,100.437,88840.546,15232.707,37120.204,4286.237,184.192
29617,ØSTEGLO,Glomma ved Sarpsfoss,2018-08-31,4599914173,53.799,963.468,19.047,14999.045,5349.127,11305.125,1666.136,35.607
29617,ØSTEGLO,Glomma ved Sarpsfoss,2018-11-30,5670189950,35.993,2885.113,34.161,21849.649,7954.404,18826.022,3628.701,57.349
29617,ØSTEGLO,Glomma ved Sarpsfoss,2019-02-28,4090803902,87.136,2691.53,31.221,24642.51,7523.667,15404.349,3404.4,53.782
29617,ØSTEGLO,Glomma ved Sarpsfoss,2019-05-31,6531392061,55.922,2946.416,62.727,58870.176,11669.611,31056.691,4489.43,102.378
29617,ØSTEGLO,Glomma ved Sarpsfoss,2019-08-31,7744356447,65.576,2747.425,47.9,65658.898,11764.898,30468.669,4215.741,190.942
29617,ØSTEGLO,Glomma ved Sarpsfoss,2019-11-30,6409319341,28.625,2806.972,68.432,69286.474,11063.889,36904.172,4224.026,132.657
29617,ØSTEGLO,Glomma ved Sarpsfoss,2020-02-29,5438951615,33.895,2874.363,159.198,119275.902,13655.796,32230.048,4127.362,230.716
29617,ØSTEGLO,Glomma ved Sarpsfoss,2020-05-31,5224464422,64.681,1777.831,44.482,36501.866,9635.356,23687.727,2686.796,62.202
29617,ØSTEGLO,Glomma ved Sarpsfoss,2020-08-31,9349866460,42.884,2401.527,65.022,65813.564,13473.787,32345.656,3696.539,114.73
29617,ØSTEGLO,Glomma ved Sarpsfoss,2020-11-30,7435763728,53.875,3104.67,116.849,88419.826,14305.664,34308.772,4188.515,174.499
29617,ØSTEGLO,Glomma ved Sarpsfoss,2021-02-28,5798274999,61.115,2431.158,35.776,30950.737,11613.93,24356.963,3330.765,73.112
29617,ØSTEGLO,Glomma ved Sarpsfoss,2021-05-31,6132544158,82.498,2819.826,54.474,62144.388,12423.467,26746.164,3615.306,102.783
29617,ØSTEGLO,Glomma ved Sarpsfoss,2021-08-31,6639169176,45.189,1673.333,42.16,45516.762,9570.536,21493.474,2734.841,87.752
29617,ØSTEGLO,Glomma ved Sarpsfoss,2021-11-30,6361282833,40.166,3875.426,130.147,105901.588,14049.176,30233.798,5187.322,194.236
29617,ØSTEGLO,Glomma ved Sarpsfoss,2022-02-28,3813659604,127.21,1569.479,39.838,41752.89,7408.404,13122.831,2298.155,72.709
29617,ØSTEGLO,Glomma ved Sarpsfoss,2022-05-31,3394163026,86.021,1263.537,24.097,18919.565,6024.213,14247.613,1655.501,39.602
29617,ØSTEGLO,Glomma ved Sarpsfoss,2022-08-31,6949160453,111.64,1832.786,31.859,34647.578,9736.037,20575.884,2691.306,73.207
29617,ØSTEGLO,Glomma ved Sarpsfoss,2022-11-30,5969736619,129.095,2150.003,43.028,60224.89,10319.691,24912.25,3871.884,96.045
29617,ØSTEGLO,Glomma ved Sarpsfoss,2023-02-28,4385534440,92.06,2015.64,53.329,50843.135,8891.887,19050.588,2767.714,95.09
29617,ØSTEGLO,Glomma ved Sarpsfoss,2023-05-31,7379899854,104.438,2257.525,84.995,76930.993,15146.859,37751.372,4074.915,160.926
29617,ØSTEGLO,Glomma ved Sarpsfoss,2023-08-31,12911949089,68.483,2914.615,185.326,180235.888,21007.524,55851.113,6321.584,321.179
29617,ØSTEGLO,Glomma ved Sarpsfoss,2023-11-30,8265175535,18.944,2655.4,63.399,51715.932,15645.559,48205.681,4232.497,123.002
